,size,runtime_degree,runtime_minfill,runtime_random
41,5,0.018999814987182617,0.025000333786010742,0.04699516296386719
42,5,0.023000001907348633,0.034999847412109375,0.035999298095703125
43,5,0.002001047134399414,0.013999700546264648,0.02899956703186035
44,5,0.014000654220581055,0.018000125885009766,0.03199934959411621
45,5,0.023000001907348633,0.03600025177001953,0.05599808692932129
46,5,0.01999974250793457,0.028000354766845703,0.03899955749511719
47,5,0.01799917221069336,0.0260007381439209,0.040998220443725586
48,5,0.014001846313476562,0.02299976348876953,0.04899930953979492
49,5,0.014999151229858398,0.023133277893066406,0.03700137138366699
50,5,0.01913309097290039,0.03600120544433594,0.05899930000305176
51,5,0.0019998550415039062,0.024999141693115234,0.04999566078186035
52,5,0.03299975395202637,0.046000003814697266,0.0690000057220459
53,5,0.0019996166229248047,0.01900196075439453,0.04799795150756836
54,5,0.0019996166229248047,0.017999649047851562,0.035999298095703125
55,5,0.023001670837402344,0.03600001335144043,0.06899833679199219
56,5,0.020000934600830078,0.029000282287597656,0.049999237060546875
57,5,0.014000177383422852,0.0279996395111084,0.03199934959411621
58,5,0.013000249862670898,0.020999908447265625,0.03299379348754883
59,5,0.00899958610534668,0.02599930763244629,0.07599902153015137
60,5,0.013778209686279297,0.03584003448486328,0.0579988956451416
61,5,0.002010345458984375,0.014002561569213867,0.02499985694885254
62,5,0.01900339126586914,0.024000167846679688,0.042998552322387695
63,5,0.013000726699829102,0.026999950408935547,0.036005496978759766
64,5,0.002001047134399414,0.019999980926513672,0.04399847984313965
65,5,0.02599954605102539,0.04392194747924805,0.06099963188171387
66,5,0.015001296997070312,0.03500008583068848,0.04199576377868652
67,5,0.04020333290100098,0.0409998893737793,0.056008338928222656
68,5,0.004000425338745117,0.0280001163482666,0.04699873924255371
69,5,0.0020017623901367188,0.02100062370300293,0.0420074462890625
70,5,0.0019996166229248047,0.01800847053527832,0.03800034523010254
71,5,0.01299905776977539,0.017998695373535156,0.03399920463562012
72,5,0.0020003318786621094,0.019997119903564453,0.028009891510009766
73,5,0.0280001163482666,0.043007850646972656,0.058999061584472656
74,5,0.002000093460083008,0.015015125274658203,0.03299856185913086
75,5,0.012999296188354492,0.021000146865844727,0.06099843978881836
76,5,0.001999378204345703,0.012998580932617188,0.03799581527709961
77,5,0.03699922561645508,0.04900097846984863,0.05800008773803711
78,5,0.0029993057250976562,0.019001245498657227,0.04899716377258301
79,5,0.02000260353088379,0.04999542236328125,0.0750885009765625
80,5,0.020000219345092773,0.04099917411804199,0.05399942398071289
81,5,0.034998178482055664,0.05300283432006836,0.06999969482421875
82,5,0.011000871658325195,0.03100872039794922,0.07199883460998535
83,5,0.014000177383422852,0.02799844741821289,0.03699994087219238
84,5,0.02399897575378418,0.038012027740478516,0.06789231300354004
85,5,0.01900029182434082,0.03500032424926758,0.04300069808959961
86,5,0.019997358322143555,0.024997472763061523,0.053002357482910156
87,5,0.018998146057128906,0.03500103950500488,0.05000805854797363
88,5,0.0020020008087158203,0.013999462127685547,0.03299856185913086
89,5,0.020997285842895508,0.04700112342834473,0.06100058555603027
90,5,0.01999974250793457,0.0260009765625,0.044997453689575195
91,5,0.016000986099243164,0.02899932861328125,0.039999961853027344
92,5,0.01399993896484375,0.0449979305267334,0.0690011978149414
93,5,0.03199958801269531,0.05200004577636719,0.08699917793273926
94,5,0.013999462127685547,0.028001070022583008,0.03699755668640137
95,5,0.002000570297241211,0.013000249862670898,0.030999422073364258
96,5,0.016000032424926758,0.01900029182434082,0.04299759864807129
97,5,0.02585005760192871,0.03499794006347656,0.05399799346923828
98,5,0.0019981861114501953,0.022002458572387695,0.0449986457824707
99,5,0.026999950408935547,0.04200005531311035,0.06299948692321777
