,size,runtime_degree,runtime_minfill,runtime_random
39,15,0.034536123275756836,0.06150650978088379,0.15004563331604004
40,15,0.0845646858215332,0.18564724922180176,0.36472606658935547
41,15,0.09438538551330566,0.0953969955444336,0.20400190353393555
42,15,0.04688549041748047,0.047264814376831055,0.13474130630493164
43,15,0.04454994201660156,0.0625,0.154557466506958
44,15,0.015508413314819336,0.0468747615814209,0.10596132278442383
45,15,0.04244828224182129,0.06250858306884766,0.10749626159667969
46,15,0.04979896545410156,0.08800292015075684,0.18380093574523926
47,15,0.06602692604064941,0.11246681213378906,0.25064969062805176
48,15,0.03526592254638672,0.07854938507080078,0.15706992149353027
49,15,0.03400015830993652,0.06276917457580566,0.07157230377197266
50,15,0.06402754783630371,0.06767630577087402,0.13332438468933105
51,15,0.04043912887573242,0.07964587211608887,0.1282045841217041
52,15,0.058397531509399414,0.09415912628173828,0.1651935577392578
53,15,0.040380001068115234,0.06329727172851562,0.14662504196166992
54,15,0.04310202598571777,0.07426857948303223,0.15379977226257324
55,15,0.08329486846923828,0.1514737606048584,0.3167288303375244
56,15,0.04728364944458008,0.0925297737121582,0.22267699241638184
57,15,0.07146430015563965,0.12292003631591797,0.32969164848327637
58,15,0.031998395919799805,0.12977385520935059,0.28589510917663574
59,15,0.06399989128112793,0.11299729347229004,0.13100266456604004
60,15,0.06059694290161133,0.08711743354797363,0.2134099006652832
61,15,0.031641244888305664,0.06251835823059082,0.11763715744018555
62,15,0.035259246826171875,0.0468747615814209,0.11289834976196289
63,15,0.07321691513061523,0.16385865211486816,0.20382452011108398
64,15,0.41089463233947754,0.4190046787261963,0.5026535987854004
65,15,0.031249523162841797,0.039267539978027344,0.1103057861328125
66,15,0.07851266860961914,0.09414553642272949,0.17267417907714844
67,15,0.02606678009033203,0.0537114143371582,0.2678182125091553
68,15,0.13623476028442383,0.16140127182006836,0.18429183959960938
69,15,0.16584253311157227,0.23690414428710938,0.3489189147949219
70,15,0.0890040397644043,0.16424202919006348,0.24761295318603516
71,15,0.19052529335021973,0.2284994125366211,0.5424551963806152
72,15,0.06036567687988281,0.11694741249084473,0.2474827766418457
73,15,0.0821542739868164,0.0889136791229248,0.16339612007141113
74,15,0.04520583152770996,0.07534337043762207,0.21190524101257324
75,15,0.03499960899353027,0.09502029418945312,0.09973406791687012
76,15,0.055666208267211914,0.10950255393981934,0.19908475875854492
77,15,0.035291433334350586,0.08516335487365723,0.1615157127380371
78,15,0.05005288124084473,0.09526228904724121,0.16782450675964355
79,15,0.10010981559753418,0.12253618240356445,0.3021667003631592
80,15,0.07762622833251953,0.12151288986206055,0.27445125579833984
81,15,0.0279996395111084,0.056536197662353516,0.08567214012145996
82,15,0.03166007995605469,0.0699155330657959,0.2759428024291992
83,15,0.047309160232543945,0.053298234939575195,0.16682839393615723
84,15,0.078521728515625,0.15105009078979492,0.314251184463501
85,15,0.08617711067199707,0.1714942455291748,0.34617018699645996
86,15,0.047998666763305664,0.09629940986633301,0.14046406745910645
87,15,0.06526827812194824,0.12039971351623535,0.5407087802886963
88,15,0.08379721641540527,0.060903072357177734,0.13878822326660156
89,15,0.06406831741333008,0.1076056957244873,0.28864145278930664
90,15,0.032080650329589844,0.0820000171661377,0.10450005531311035
91,15,0.043158769607543945,0.06641030311584473,0.17746567726135254
92,15,0.047263145446777344,0.06289863586425781,0.12540602684020996
93,15,0.07410597801208496,0.09414911270141602,0.21956086158752441
94,15,0.04678654670715332,0.06331038475036621,0.09612250328063965
95,15,0.20008134841918945,0.3501574993133545,0.5717520713806152
96,15,0.03216385841369629,0.06408500671386719,0.20334506034851074
97,15,0.27135515213012695,0.5020031929016113,0.5603065490722656
98,15,0.10017728805541992,0.12792181968688965,0.22225260734558105
99,15,0.03125262260437012,0.04688572883605957,0.09418320655822754
